example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,mistral_nemo_correct,mistral_nemo_cost,qwen_235b_correct,qwen_235b_cost,gemini_flash_correct,gemini_flash_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost
gsm8k_00040,math,number,"While planning to finish reading a 140-page book in one week, Jessy initially decides to read 3 times daily, 6 pages each time, every day of the week. How many more pages should she read per day to actually achieve her goal?",224,43,while,3,1,0,1,3,0,0,1,0,1,541,116,other,0,1.0,1.0,1,9.66e-06,1,2.0255e-05,0,0.000139,1,6.631e-05,1,0.00011962
strategyqa_73520a07f183b7111236,commonsense,yesno,Were karaoke and the turtle power tiller patented in the same country? Answer yes or no.,88,16,were,0,0,0,1,2,0,0,1,1,0,214,36,no,0,1.0,1.0,0,4.36e-06,0,1.2783e-05,0,9.1e-05,0,2.466e-05,0,4.325e-05
gsm8k_00118,math,number,"Mother made 2 dozen brownies and placed them on the kitchen counter to cool.  Father smelled the brownies, came into the kitchen and ate 8 of them. Then, their daughter, Mooney, wandered into the kitchen and ate 4 of the brownies. The next morning, Mother made another two dozen brownies and added them to those remaining from the day before.  After that, how many brownies were on the counter?",394,69,mother,3,0,0,1,7,0,0,1,0,1,446,81,other,0,1.0,1.0,1,9.52e-06,1,1.8482e-05,1,0.0002555,1,5.258e-05,1,0.00011315
mmlu_humanities_00096_world_religions,humanities,choice,"The Oral Torah, in its written form, is known as what?
A. Mishnah
B. Midrash
C. Tanakh
D. Pentateuch",100,19,the,0,0,0,1,7,0,0,0,0,0,456,79,other,0,1.0,1.0,1,6.72e-06,1,5.964e-05,1,9.57e-05,1,3.86e-05,1,4.738e-05
strategyqa_d47c38cb1ab436fe2f64,commonsense,yesno,Could all of the 2008 Summer Olympics women find a hookup athlete partner? Answer yes or no.,92,17,could,1,0,0,1,4,0,0,0,1,1,385,71,yes,0,0.95,1.0,1,6.08e-06,1,3.874e-05,1,0.0001628,1,3.7595e-05,1,4.24e-05
gsm8k_00132,math,number,"There are twice as many cows as dogs at a petting farm. If there are currently 184 cows at the farm, and the farm owner decides to sell 1/4 of the cows and 3/4 of the dogs, how many animals are remaining on the farm?",216,47,there,5,1,0,1,2,0,0,0,0,1,523,111,other,0,-1.0,1.0,0,3.836e-05,1,2.261e-05,0,0.0001174,1,6.123e-05,1,0.00011253
sciq_00020,science,choice,"What can increase the occurance of earthquakes?
A. three plates sliding
B. two plates sliding
C. plates rupturing
D. plates breaking",132,21,what,0,0,0,1,1,0,0,0,0,0,552,87,other,0,0.95,1.0,0,7e-06,0,7.896e-05,0,0.0003498,0,3.29e-05,0,3.9912e-05
mmlu_humanities_00118_philosophy,humanities,choice,"Anscombe claims that the notion of moral obligation is derived from the concept of:
A. preference.
B. maximizing utility.
C. positive law.
D. divine law.",153,25,anscombe,0,0,0,0,1,0,0,0,0,0,557,92,other,0,0.95,1.0,1,6.05e-06,1,1.2645e-05,1,0.0002119,1,4.586e-05,1,4.826e-05
gsm8k_00101,math,number,Ahmed is 11 years old and Fouad is 26 years old. In how many years will Fouad's age be double Ahmed's current age?,114,25,ahmed,2,0,0,1,5,0,1,0,0,1,470,95,other,0,1.0,1.0,0,7.66e-06,0,0.00018596,0,0.0002755,1,8.398e-05,0,0.00012636
mmlu_humanities_00104_philosophy,humanities,choice,"According to Kant, laws of nature are laws according to which __________, and laws of freedom are laws according to which __________.
A. everything will happen; everything will happen
B. everything will happen; everything ought to happen
C. everything ought to happen; everything will happen
D. everything ought to happen; everything ought to happen",349,54,according,0,0,0,0,2,0,0,0,0,0,622,103,other,0,1.0,1.0,1,8.58e-06,1,9.572e-05,1,0.0001684,1,5.849e-05,1,9.2e-05
strategyqa_965b4af72fa11cbda5d1,commonsense,yesno,Would Terence Tao outperform Eminem in a math competition? Answer yes or no.,76,13,would,0,0,0,1,5,0,0,0,1,0,431,67,yes,0,0.95,1.0,1,5.72e-06,1,5.58e-05,1,8.76e-05,1,3.418e-05,1,3.89e-05
strategyqa_a076d2cbd7e4eafad35b,commonsense,yesno,Does The Jungle Book contain racist subtext? Answer yes or no.,62,11,does,0,0,0,1,5,0,0,0,1,0,829,136,yes,0,0.95,1.0,1,7.35e-06,1,7.775e-05,1,0.0001473,1,2.546e-05,1,3.802e-05
strategyqa_953c8cb086cf494fb849,commonsense,yesno,Are brown rock fish found in the waters surrounding Saint Kitts and Nevis? Answer yes or no.,92,17,are,0,0,0,1,5,0,0,0,1,0,353,60,no,0,1.0,1.0,1,5.22e-06,1,1.0854e-05,1,0.0001488,0,3.454e-05,0,4.178e-05
mmlu_humanities_00132_world_religions,humanities,choice,"What is the name of the Hindu community associated with environmental activism?
A. Puranas
B. Bishnoi
C. Rajasthan
D. Jambho",124,20,what,0,0,0,1,6,0,0,0,0,0,526,78,other,0,0.95,1.0,1,5.74e-06,1,0.00010395,1,0.0001951,1,3.346e-05,1,4.567e-05
strategyqa_1bed1742cceb9b51f41d,commonsense,yesno,Would Eye surgery on a fly be in vain? Answer yes or no.,56,13,would,0,0,0,1,3,0,0,0,1,0,329,59,yes,0,0.95,1.0,1,4.13e-06,1,9.528e-06,1,0.0001101,1,3.078e-05,1,3.664e-05
sciq_00100,science,choice,"What type of cell division produces gametes?
A. meiosis
B. mutations
C. apoptosis
D. mitosis",92,15,what,0,0,0,1,1,0,0,0,0,0,510,86,other,0,1.0,1.0,1,5.49e-06,1,4.8e-05,1,0.0002227,1,3.77e-05,1,5.184e-05
strategyqa_2e1482cb04970fe7c449,commonsense,yesno,Did Richard III know his grandson? Answer yes or no.,52,10,did,0,0,0,1,3,0,0,0,1,0,263,47,yes,0,0.95,1.0,0,1.739e-05,1,3.079e-05,1,9.67e-05,1,2.644e-05,1,4.704e-05
gsm8k_00014,math,number,"As a freelancer, Katherine takes 20 hours to develop a website for her clients. Her junior, Naomi, takes 1/4 times more time to complete creating a similar website. If many clients required her to build their websites in a particular year, and she gave her junior 30 websites to develop, calculate the total number of hours Katherine's junior took to create the 30 websites.",374,66,as,5,1,0,0,6,0,1,1,0,1,548,98,other,0,1.0,1.0,1,4.605e-05,1,9.26e-05,1,0.0001699,1,3.464e-05,1,0.00010608
sciq_00028,science,choice,"Titration is a method to determine what in acids or bases?
A. maturation
B. alkalinity
C. glucose
D. concentration",114,19,titration,0,0,0,1,1,0,0,0,0,0,395,59,other,0,1.0,1.0,1,1.801e-05,1,9.861e-06,1,0.0001689,1,3.842e-05,1,3.976e-05
gsm8k_00107,math,number,"A tailor purchased buttons for the clothes. She bought 90 green buttons, 10 more yellow buttons than the green buttons, and 5 fewer blue buttons than the green buttons. How many buttons did the tailor purchase?",210,36,a,3,0,0,1,2,0,0,1,0,1,372,66,other,0,1.0,1.0,1,7.38e-06,1,1.7387e-05,1,0.0001988,1,4.586e-05,1,9.822e-05
strategyqa_45c4f7aad64b5fdd76e9,commonsense,yesno,Would a Rockette look odd with a moustache?  Answer yes or no.,62,12,would,0,0,0,1,3,0,0,0,1,0,334,54,yes,0,0.95,1.0,1,4.82e-06,1,3.249e-05,1,0.0001454,1,2.759e-05,1,5.334e-05
sciq_00021,science,choice,"Digestion of polysaccharides and disaccharides in the small intestine produces glucose and other?
A. monosaccharides
B. nitrates
C. protein
D. fat",146,21,digestion,0,0,0,1,1,0,0,0,0,0,471,68,other,0,1.0,1.0,1,4.99e-06,1,4.059e-05,1,0.0001601,1,3.711e-05,1,5.127e-05
strategyqa_7a096b2fc559fd5c7919,commonsense,yesno,Is a paleo dieter unlikely to color beverages green for St. Patrick's Day? Answer yes or no.,92,18,is,0,0,0,1,5,0,1,0,1,0,461,75,yes,0,0.95,1.0,1,6.22e-06,1,5.6e-05,1,0.00011,1,2.988e-05,1,4.1736e-05
sciq_00045,science,choice,"Weather maps show storms, air masses, and what?
A. patterns
B. currents
C. regions
D. fronts",92,16,weather,0,0,0,1,1,0,0,0,0,0,367,52,other,0,0.95,1.0,0,4.31e-06,1,4.94e-05,1,9.33e-05,1,2.81e-05,1,4.002e-05
gsm8k_00112,math,number,"Emma is planning a dinner party, so she went to a shop to buy the products she needs. She bought 8 kg of cheese and 7 kg of vegetables. One kilogram of cheese costs $4 and one kilogram of vegetable costs is $2 more expensive. How much did she pay for her shopping?",264,53,emma,4,0,0,1,4,0,0,1,0,0,397,85,other,0,1.0,1.0,1,8.26e-06,1,6.603e-05,0,0.0001161,1,4.774e-05,1,5.956e-05
mmlu_humanities_00123_high_school_world_history,humanities,choice,"This question refers to the following information.
""At least one of the [world's] societies would have to somehow enormously increase its productivity [in order to achieve global hegemony]. That quantum jump would have to be made before the various scientific, technological, agricultural, and industrial revolutions on which our post-quantum-leap world rests. It could only be accomplished by exploiting the ecosystems, mineral resources, and human assets of whole continents outside the lands of the society making the jump. Western Europe did just that by means of its brutality and guns and, more important, by geographical and ecological luck.""
Copyright © 2015 Cambridge University Press.
Alfred Crosby, historian, Ecological Imperialism, 2004
Which of the following would best support the author's assertion regarding the ""quantum jump"" that would help Western Europe achieve global hegemony between 1450 and 1750 C.E.?
A. The colonization of the interior of Africa
B. The conquest of the Aztec Empire
C. The reformation of Catholic Christianity
D. The isolationism of Tokugawa Japan",1090,167,this,4,1,0,1,28,0,1,1,0,1,938,144,other,0,-1.0,1.0,0,1.402e-05,1,3.149e-05,1,0.0003855,1,0.000270777,1,0.00011517
gsm8k_00049,math,number,"9 years from now, John will be 3 times as old as he was 11 years ago. How old is he now?",88,22,9,3,0,0,1,2,0,0,0,0,0,428,92,other,0,1.0,1.0,1,8.9e-06,1,1.5709e-05,1,0.0003184,1,0.0001242,1,7.884e-05
mmlu_humanities_00114_philosophy,humanities,choice,"Aristotle saw his theory of the virtues as:
A. final and complete.
B. open-ended and revisable.
C. relative to his culture.
D. applicable only to himself.",154,27,aristotle,0,1,0,0,1,0,0,0,0,1,547,92,other,0,0.95,1.0,0,7.06e-06,1,1.2529e-05,1,0.0002781,1,4.552e-05,1,7.684e-05
gsm8k_00088,math,number,"Lois has 40 books. She gives a fourth of her books to her nephew. From her remaining books, she donates a third of her books to the library. Then she purchases 3 new books from the book store. How many books does Lois have now?",227,45,lois,2,0,0,1,6,0,0,0,0,1,448,90,other,0,1.0,1.0,1,9.1e-06,1,1.7697e-05,1,0.0001718,1,5.998e-05,1,7.54e-05
sciq_00032,science,choice,"If a unit is named after a person it needs to be?
A. capitalized
B. squandered
C. short
D. forgotten",100,20,if,0,0,0,1,1,0,0,1,0,0,303,54,other,0,1.0,1.0,1,5.2e-06,1,1.4461e-05,1,0.0002092,1,3.494e-05,1,5.234e-05
sciq_00023,science,choice,"What type of galaxies have a rotating disk of stars and dust, a bulge in the middle, and several arms?
A. pinwheel galaxies
B. round galaxies
C. spherical galaxies
D. spiral galaxies",182,32,what,0,0,0,1,1,0,0,0,0,0,260,43,other,0,1.0,1.0,1,5.02e-06,1,6.852e-05,1,0.0002284,1,0.00016344,1,5.275e-05
gsm8k_00145,math,number,John has a party and invites 30 people.  Of the people he invited 20% didn't show up.  75% of the people who show up get steak and the rest get chicken.  How many people ordered chicken?,186,37,john,3,0,0,1,3,0,1,0,0,1,474,96,other,0,1.0,1.0,1,9.2e-06,1,6.437e-05,1,0.0001106,1,3.708e-05,1,5.8144e-05
strategyqa_f66cf3ddea2d87e8e572,commonsense,yesno,Would Lee Sedol understand the complexities of the Sicilian Defence? Answer yes or no.,86,14,would,0,0,0,1,6,0,0,0,1,0,336,58,no,0,0.95,1.0,1,4.25e-06,1,8.941e-06,0,0.0001982,0,4.826e-05,1,3.785e-05
sciq_00117,science,choice,"What is the type of mining called when materials are removed along a strip?
A. pit mining
B. edge mining
C. surface mining
D. strip mining",138,26,what,0,0,0,1,1,0,0,0,0,0,599,100,other,0,1.0,1.0,1,6.18e-06,1,8.5e-05,1,0.0001882,1,2.666e-05,1,5.23e-05
mmlu_humanities_00093_high_school_world_history,humanities,choice,"This question refers to the following information.
Is it not unity alone that can weld us into an effective force, capable of creating our own progress and making our valuable contribution to world peace? Which independent African state will claim that its financial structure and banking institutions are fully harnessed to its national development? Which will claim that its material resources and human energies are available for its own national aspirations? We are fast learning that political independence is not enough to rid us of the consequences of colonial rule. We have been too busy nursing our separate states to understand fully the basic need for union, rooted in common purpose, common planning and common endeavour.
Ghana's president, Kwame Nkrumah, addressing the Organization of African Unity, 1963
Which of the following factors was most important in preventing the fulfillment of the political dreams described in the passage?
A. A lack of common ethnicity, language, or religion
B. The spread of communism throughout the continent
C. Armed intervention on the part of the Cold War superpowers
D. Africa's shortage of natural resources",1157,183,this,1,0,0,4,19,0,1,1,1,1,618,95,other,0,0.95,1.0,1,9.83e-06,0,3.0309e-05,1,0.000395,1,4.614e-05,1,0.00011626
gsm8k_00048,math,number,"There were students from three different schools taking part in a debate organized by the town's mayor on a stage. The first school had twice as many students as the second school, and the second school had 40 more students than the third school. If the third school had 200 students, and after the debate was over, every student shook the mayor's hand, calculate the total number of students who shook the mayor's hand on the stage.",433,80,there,2,0,0,0,3,0,1,1,0,1,486,88,other,0,1.0,1.0,1,9.54e-06,1,2.1653e-05,0,0.0001535,1,4.108e-05,1,0.00011475
strategyqa_af6afbc6da7065d522ee,commonsense,yesno,Is Ludacris in same music genre as 2000's Binaural? Answer yes or no.,69,14,is,1,0,0,1,4,0,1,1,1,0,530,86,yes,0,0.7,1.0,0,6.92e-06,1,1.3e-05,1,0.0001128,1,3.213e-05,1,4.592e-05
gsm8k_00009,math,number,"Bob grew corn in his garden and is ready to harvest it. He has 5 rows of corn, and each row has 80 corn stalks. About every 8 corn stalks will produce a bushel of corn. How many bushels of corn will Bob harvest?",211,44,bob,3,0,0,1,5,0,0,0,0,1,465,82,other,0,1.0,1.0,1,6.85e-06,1,1.3168e-05,1,0.0001534,1,4.83e-05,1,6.42e-05
sciq_00014,science,choice,"What type of shots do people with allergy get?
A. booster shots
B. allergy shots
C. flu shots
D. nasal shots",108,21,what,0,0,0,1,1,0,0,0,0,0,423,65,other,0,0.95,1.0,0,5.92e-06,1,1.209e-05,1,9.67e-05,1,3.841e-05,1,5.543e-05
gsm8k_00143,math,number,Cassie is an athletic person and tries to drink at least 12 cups of water a day to stay hydrated while being active. Her water bottle holds 16 ounces. There are 8 ounces of water in a cup. How many times does Cassie have to refill her water bottle a day to make sure she drinks 12 cups?,286,58,cassie,4,0,0,1,5,0,0,0,0,1,564,113,other,0,1.0,1.0,1,1.062e-05,1,4.355e-05,1,0.0001935,1,4.292e-05,1,6.728e-05
strategyqa_f07a6acf27e25dedbb8d,commonsense,yesno,Does Andrew Johnson's presidential number exceed Elagabalus's Emperor number? Answer yes or no.,95,15,does,0,0,0,1,6,0,1,0,1,0,247,39,no,0,1.0,1.0,1,4.76e-06,1,4.079e-05,1,0.0001247,1,6.254e-05,1,3.829e-05
strategyqa_0df67cbe1345f90555dd,commonsense,yesno,Would Dave Chappelle pray over a Quran? Answer yes or no.,57,11,would,0,0,0,1,5,0,0,0,1,0,512,89,yes,0,0.7,1.0,1,5.12e-06,1,8.228e-06,1,8.48e-05,1,0.0001062,0,4.2648e-05
sciq_00123,science,choice,"What organism constitutes frothy green ""pond scum""?
A. sponges
B. protozoa
C. bacteria
D. algae",95,15,what,0,0,0,1,1,0,1,0,0,0,757,126,other,0,0.95,1.0,1,7.31e-06,1,7.128e-05,1,0.0002183,1,3.244e-05,1,4.803e-05
strategyqa_38a0f2619ec98ba7fbd5,commonsense,yesno,Would a binge watch of entire Young and the Restless take longer than a leap year? Answer yes or no.,100,20,would,0,0,0,1,4,0,0,1,1,1,419,78,yes,0,1.0,1.0,1,6.6e-06,1,1.2396e-05,1,0.0001725,1,7.7865e-05,1,4.985e-05
sciq_00003,science,choice,"Locus refers to the position of what on a chromosome, which controls the characteristics of an organism?
A. rna
B. gamete
C. gene
D. genome",139,25,locus,0,0,0,1,1,0,0,0,0,0,337,56,other,0,1.0,1.0,1,5.56e-06,1,1.2158e-05,1,0.0001266,1,4.393e-05,1,5.225e-05
strategyqa_1cd4ba0baee559bf7a0f,commonsense,yesno,Do white blood cells outnumber red blood cells in the human body? Answer yes or no.,83,16,do,0,0,0,1,2,0,0,1,1,0,463,77,no,0,0.95,1.0,1,6.62e-06,1,8.441e-06,1,9.88e-05,1,2.042e-05,1,4.232e-05
gsm8k_00146,math,number,"Reggie's father gave him $48. Reggie bought 5 books, each of which cost $2. How much money does Reggie have left?",113,22,reggie,3,0,0,1,4,0,1,0,0,1,214,39,other,0,1.0,1.0,1,4.3e-06,1,1.0322e-05,1,9.71e-05,1,2.844e-05,1,4.074e-05
mmlu_humanities_00004_philosophy,humanities,choice,"By “animal motion,” Hobbes means:
A. involuntary operations such as heartbeat and breathing.
B. instinctive behavior, such as nursing young.
C. irrational behavior.
D. all voluntary behavior.",191,27,by,0,0,0,0,2,0,0,0,0,1,625,100,other,0,0.95,1.0,0,6.58e-06,1,1.3871e-05,1,0.0001331,0,0.00010215,1,6.597e-05
